MESURE;CODE_DEPARTEMENT;LIBELLE_DPT;CODE_POSTAL;COMMUNE;CODE_NAF2;NATURE_JURIDIQUE;SIRET;DENOMINATION_SOCIALE;NUM_RUE;NOM_RUE;CODE_POST_COM;LIB_COM;TELEPHONE;MAIL_SIAE
AI;091;ESSONNE;91210;DRAVEIL;8110Z;Association déclarée d'insertion par l'économique;41841943800043;ABEILLES AIDE ET ENTRAIDE;84;Boulevard HENRI BARBUSSE;91210;DRAVEIL;0169488843;vgesbert.abeilles@orange.fr
ACI;091;ESSONNE;91000;EVRY COURCOURONNES;8899B;Association déclarée ;44066204700016;ETUDES ET CHANTIERS IDF;10;Place JULES VALLES;91000;EVRY COURCOURONNES;0160781912;paie@etudesetchantiers.org
EI;091;ESSONNE;91090;LISSES;9511Z;SA à directoire (s.a.i.);40863107500046;SA ACTIF DPS EVRY;22;Rue DES MALINES;91090;LISSES;0158750168;compta-actif@orange.fr
ACI;091;ESSONNE;91150;ETAMPES;0113Z;Association déclarée d'insertion par l'économique;49864436800017;ASSOC LES POTAGERS DU TELEGRAPHE;;Avenue DU 8 MAI 1945;91150;ETAMPES;0169161111;accueil@pole91.fr
ETTI;091;ESSONNE;91260;JUVISY SUR ORGE;7820Z;SAS, société par actions simplifiée;53468714000028;PRO EMPLOI INTERIM 91;25;Rue HOCHE;91260;JUVISY SUR ORGE;;juvisy@pro-emploi.fr
ACI;091;ESSONNE;75018;PARIS 18;8810C;Association déclarée ;45231025300029;ECOD'AIR;73;Rue DE L'EVANGILE;75018;PARIS 18;0144650777;obispo@ecodair.org
ACI;091;ESSONNE;91430;VAUHALLAN;9499Z;Association déclarée ;50045854200031;ASSOC PARIS COCAGNE;4;Rue DES ARPENTIS;91430;VAUHALLAN;0169413794;responsable.jardin@paris-cocagne.org
ACI;091;ESSONNE;91460;MARCOUSSIS;9499Z;Association déclarée ;51946036400036;CONSERVERIE COOPERATIVE DE MARCOUSSIS;;Chemin DU REGARD;91460;MARCOUSSIS;0164495280;compta@lespotagersdemarcoussis.fr
EI;091;ESSONNE;91100;CORBEIL ESSONNES;8899B;Association déclarée ;80776989800014;ASSOC PREFIG REGIE INTER QUARTIER CORBEIL ESSONNES;4;Boulevard CRETE;91100;CORBEIL ESSONNES;0169221053;julien.roullier@regie-interquartiers-corbeil91.com
ACI;091;ESSONNE;91720;PRUNAY SUR ESSONNE;8899B;Association déclarée ;75094891100029;LA RECYCLERIE DU GATINAIS;45;Rue DE L ESSONNE;91720;PRUNAY SUR ESSONNE;0164993822;nadege.botcazou@recycleriedugatinais.org
ACI;091;ESSONNE;91000;EVRY COURCOURONNES;9499Z;Association déclarée ;41902631500020;ASSOC COUP DE POUCE;3;Place DU PARC AUX LIEVRES;91000;EVRY COURCOURONNES;0169911576;mgoual4@free.fr
AI;091;ESSONNE;91170;VIRY CHATILLON;7830Z;Association déclarée ;34819435800019;ASSOC HERCULE;24;Rue DANIELLE CASANOVA;91170;VIRY CHATILLON;0169455252;administratif@hercule-insertion.fr
ACI;091;ESSONNE;91000;EVRY COURCOURONNES;8411Z;Département ;22910228000018;DEPARTEMENT DE L' ESSONNE;;Boulevard DE FRANCE;91000;EVRY COURCOURONNES;0160919741;nmartinez@cd-essonne.fr
EI;091;ESSONNE;91200;ATHIS MONS;8810C;Association déclarée ;49971814600032;ASSOC REGIE QUARTIER PORTES ESSONNE;29;Quai DE L'INDUSTRIE;91200;ATHIS MONS;0169578430;mgosparini@rqpe91.fr
ACI;091;ESSONNE;91350;GRIGNY;8532Z;SA d'économie mixte à conseil d'administration ;50020446600014;CENTRE DE FORMATION ET PROFESSIONNALISATION;23;Rue DES ATELIERS;91350;GRIGNY;0169569191;l.richard.cfp@gmail.com
EI;091;ESSONNE;91170;VIRY CHATILLON;9499Z;Association déclarée ;42143076000049;ASSOC REGIE QUARTIER MULTISERVICES;1;Allée D ARLES;91170;VIRY CHATILLON;0169240808;compta@regiedequartier91.asso.fr
ACI;091;ESSONNE;91170;VIRY CHATILLON;8899B;Association déclarée ;41990306700025;ASSOC MJC LES PASSERELLES;13;Avenue JEAN MERMOZ;91170;VIRY CHATILLON;0169246378;c.piazza@mjclespasserelles.org
EI;091;ESSONNE;91150;ETAMPES;9601B;Autre SARL coopérative ;38178866000078;SCOP VAL EMPLOI;;Avenue DU 8 MAI 1945;91150;ETAMPES;0169161119;accueil@pole91.fr
ACI;091;ESSONNE;91700;STE GENEVIEVE DES BOIS;8559A;Association déclarée ;42156728000027;ASSOC ARIES;1;Rue ANNE FRANK;91700;STE GENEVIEVE DES BOIS;0160163368;elisa.vasquez@aries-iae-formation.fr
ACI;091;ESSONNE;91150;ETAMPES;9601B;Association déclarée ;52968348400016;VAL EMPLOI SERVICES;10;Chemin DU LARRIS;91150;ETAMPES;0169780455;accueil@pole91.fr
ACI;091;ESSONNE;91120;PALAISEAU;7830Z;Association déclarée d'insertion par l'économique;37816144200082;DYNAMIQUE EMBAUCHE;5;Avenue du 1er mai;91120;PALAISEAU;0983980506;cip3@dynamique-embauche.fr
EI;091;ESSONNE;91460;MARCOUSSIS;8810C;SAS, société par actions simplifiée;48044602000038;SASU JARDINS D AUTEUIL;9;Rue ANGIBOUST;91460;MARCOUSSIS;0169809465;isabelle.alias@apprentis-auteuil.org
ACI;091;ESSONNE;91150;ETAMPES;4939B;Association déclarée ;82140486000016;ASSOC ESSONNE MOBILITES;;Chemin DU LARRIS;91150;ETAMPES;0169161169;guillaume.garson@essonnemobilites.fr
ETTI;091;ESSONNE;91300;MASSY;7820Z;SAS, société par actions simplifiée;40101593800350;HUMANDO;2;Rue DU CHEMIN DES FEMMES;91300;MASSY;;anna-belle.salgado@humando.fr
EI;091;ESSONNE;91390;MORSANG SUR ORGE;5621Z;Autre SARL coopérative ;83827002300024;SIMON & BERTRAND TRAITEUR;43;Rue JULES FERRY;91390;MORSANG SUR ORGE;;simon.malmoustier@live.fr
EI;091;ESSONNE;91420;MORANGIS;8899B;Association déclarée ;39384485700036;ASSOC RE VIVRE ILE DE FRANCE;18;Avenue FERDINAND DE LESSEPS;91420;MORANGIS;0169071273;contact.revivreidf@orange.fr
AI;091;ESSONNE;91000;EVRY COURCOURONNES;7830Z;Association déclarée ;44870479100038;ASSOC AIVE;10;Rue DU BOIS GUILLAUME;91000;EVRY COURCOURONNES;0160771536;assistante@aive.fr
ACI;091;ESSONNE;75010;PARIS 10;6201Z;Association déclarée ;43281485300029;COLOMBBUS;10;Rue DU TERRAGE;75010;PARIS 10;0185091114;edith.ramirez@colombbus.org
AI;091;ESSONNE;91130;RIS ORANGIS;8810A;Association déclarée ;40360477000038;ASSOC ARPE;32;Boulevard DENIS PAPIN;91130;RIS ORANGIS;0169436544;corinne.galisser-arpe@wanadoo.fr
ACI;091;ESSONNE;91630;AVRAINVILLE;8899B;Association déclarée ;83944455100015;FLEURS DE COCAGNE D'AVRAINVILLE;22;Rue DE LA MARE;91630;AVRAINVILLE;0160829496;direction@fleurs-bio.fr
ACI;091;ESSONNE;91210;DRAVEIL;8110Z;Association déclarée d'insertion par l'économique;41841943800043;ABEILLES AIDE ET ENTRAIDE;84;Boulevard HENRI BARBUSSE;91210;DRAVEIL;0169488843;vgesbert.abeilles@orange.fr
EI;091;ESSONNE;91940;LES ULIS;8899B;Société par actions simplifiée à associé unique ou société par actions simplifiée unipersonnelle ;82461183400022;RE SACLAY;8;Avenue DU PARANA;91940;LES ULIS;0185410850;mgperso@orange.fr
ACI;092;HAUTS-DE-SEINE;75018;PARIS 18;8559A;Association déclarée ;52467428000010;ASSOC MEDIATION INSERTION FORMATION;33;Rue BOUCRY;75018;PARIS 18;0182287025;f.blazquez@acimif.fr
EI;092;HAUTS-DE-SEINE;92390;VILLENEUVE LA GARENNE;8122Z;SAS, société par actions simplifiée;42880141900162;S A S VITASERVICES;10;Rue CDT D'ESTIENNE D'ORVES;92390;VILLENEUVE LA GARENNE;;caroline.fournie@groupevitaminet.com
EI;092;HAUTS-DE-SEINE;92130;ISSY LES MOULINEAUX;8810C;Société à responsabilité limitée (sans autre indication);50224630900046;SARL AGENCEMENT QUALITE SERVICE;3;Allée DE L UNIVERSITE;92130;ISSY LES MOULINEAUX;0953441228;lderosanbo@qualiteservice.fr
EI;092;HAUTS-DE-SEINE;92110;CLICHY;5610A;Société par actions simplifiée à associé unique ou société par actions simplifiée unipersonnelle ;83201398100010;ONE EACH CLICHY;14;Rue MADAME DE SANZILLON;92110;CLICHY;;michael@oneeachgroup.com
ACI;092;HAUTS-DE-SEINE;91000;EVRY COURCOURONNES;8899B;Association déclarée ;44066204700016;ETUDES ET CHANTIERS IDF;10;Place JULES VALLES;91000;EVRY COURCOURONNES;0160781912;paie@etudesetchantiers.org
EI;092;HAUTS-DE-SEINE;92230;GENNEVILLIERS;5621Z;Société à responsabilité limitée (sans autre indication);44163210600015;SARL COCKT ELLES;9;Rue DE LA SABLIERE;92230;GENNEVILLIERS;0141112525;sylvie.roussel@latabledecana.com
ACI;092;HAUTS-DE-SEINE;92140;CLAMART;9499Z;Association déclarée ;32387567400034;ASSOC ARPEIJE;54;Rue DU MOULIN DE PIERRE;92140;CLAMART;0141906580;aci.rayon-vert@arpeije.fr
ACI;092;HAUTS-DE-SEINE;92000;NANTERRE;9499Z;Association déclarée ;81107482200016;ASSOC LE CERCLE;24;Boulevard DE LA SEINE;92000;NANTERRE;0983998083;sanouillet.lecercle@gmail.com
EI;092;HAUTS-DE-SEINE;92230;GENNEVILLIERS;8299Z;SAS, société par actions simplifiée;50205627800026;EXTRAMUROS;;Chemin DES PETITS MARAIS;92230;GENNEVILLIERS;;julien@extramuros-paris.com
AI;092;HAUTS-DE-SEINE;92500;RUEIL MALMAISON;8899B;Association déclarée ;34272355800033;ASSOC ODYSSEES VERS L EMPLOI;10;Boulevard EDMOND ROSTAND;92500;RUEIL MALMAISON;0147511425;martin.decrouy@odyssees-emploi.org
EI;092;HAUTS-DE-SEINE;92400;COURBEVOIE;8122Z;SAS, société par actions simplifiée;42880141900097;SAS VITASERVICES SOLUTIS 92;;Place DE L IRIS;92400;COURBEVOIE;0320617070;caroline.fournie@groupevitaminet.com
AI;092;HAUTS-DE-SEINE;92130;ISSY LES MOULINEAUX;8899B;Association intermédiaire ;34950857200048;ASSOC TRAIT D UNION ENTRAIDE EMPLOI;31;Rue DANTON;92130;ISSY LES MOULINEAUX;0146459545;contact@traitdunion92.org
EI;092;HAUTS-DE-SEINE;92000;NANTERRE;5621Z;Société à responsabilité limitée (sans autre indication);50917838000036;SARL PLANETE SESAME 92;194;Avenue DE LA REPUBLIQUE;92000;NANTERRE;0147821915;mcataldo@planetesesame92.com
EI;092;HAUTS-DE-SEINE;92600;ASNIERES SUR SEINE;8899B;Société à responsabilité limitée (sans autre indication);53473376100033;AQUATEC;58;Rue DE NANTERRE;92600;ASNIERES SUR SEINE;0958441228;insertion@qualiteservice.fr
ETTI;092;HAUTS-DE-SEINE;92110;CLICHY;7820Z;SAS, société par actions simplifiée;40101593800053;HUMANDO;10;Rue DAGOBERT;92110;CLICHY;0141400760;anna-belle.salgado@humando.fr
EI;092;HAUTS-DE-SEINE;92230;GENNEVILLIERS;5621Z;Société à responsabilité limitée (sans autre indication);40859804300011;SARL LTBS;9;Rue DE LA SABLIERE;92230;GENNEVILLIERS;0141112525;sylvie.roussel@latabledecana.com
ACI;092;HAUTS-DE-SEINE;92230;GENNEVILLIERS;9499Z;Association déclarée ;80512124100022;LA FABRIQUE A;41;Boulevard BEAUMARCHAIS;92230;GENNEVILLIERS;0760011202;lafabriquea.idf@gmail.com
ACI;092;HAUTS-DE-SEINE;75014;PARIS 14;9499Z;Association déclarée ;34782216500044;ASSOC PERMIS DE VIVRE LA VILLE;23;Rue BENARD;75014;PARIS 14;0144647078;sophie.dunyach@midiconseil.fr
EI;092;HAUTS-DE-SEINE;92160;ANTONY;5621Z;SA à conseil d'administration (s.a.i.);34358659000030;SA TABLE DE CANA;5;Avenue MAURICE RAVEL;92160;ANTONY;0155595358;stephane.rubio@latabledecana.com
EI;092;HAUTS-DE-SEINE;92230;GENNEVILLIERS;3832Z;Association déclarée ;49842027200037;ASSOC ENVIE 2E ENVIRONNEMENT ET EMPLOI;40;Route DU BASSIN NUMERO 6;92230;GENNEVILLIERS;0147947528;angeline.delvart@envie.org
AI;092;HAUTS-DE-SEINE;92000;NANTERRE;8899B;Association déclarée ;34907515000103;ESSOR;13;Place DU DOCTEUR PIERRE;92000;NANTERRE;;m.robelot@essor92.fr
EI;092;HAUTS-DE-SEINE;92000;NANTERRE;8899B;Association déclarée ;52111703600025;REGIE DE QUARTIERS DE NANTERRE;94;Avenue PABLO PICASSO;92000;NANTERRE;0961316061;tlang@rdqnanterre.fr
ACI;092;HAUTS-DE-SEINE;92370;CHAVILLE;9499Z;Association déclarée ;39924109000063;ASSOC ESPACES;855;Avenue ROGER SALENGRO;92370;CHAVILLE;0155641340;clotilde.hubert@association-espaces.org
EI;092;HAUTS-DE-SEINE;92230;GENNEVILLIERS;3811Z;Société à responsabilité limitée (sans autre indication);51127790700024;TRICYCLE ENVIRONNEMENT;13;Rue DE L INDUSTRIE;92230;GENNEVILLIERS;0171113238;rg@tri-cycle.fr
EI;092;HAUTS-DE-SEINE;92130;ISSY LES MOULINEAUX;3811Z;SAS, société par actions simplifiée;44330413400101;SUEZ RV REBOND INSERTION;47;Quai DU PRESIDENT ROOSEVELT;92130;ISSY LES MOULINEAUX;0140055223;frederique.berthe@suez.com
EI;092;HAUTS-DE-SEINE;92130;ISSY LES MOULINEAUX;4322A;Société à responsabilité limitée (sans autre indication);43537400400065;SARL SANITAIRE QUALITE SERVICE;3;Allée DE L UNIVERSITE;92130;ISSY LES MOULINEAUX;0953441228;insertion@qualiteservice.fr
AI;092;HAUTS-DE-SEINE;92320;CHATILLON;7830Z;Association déclarée ;34828884600028;ASSOC INITIATIVE EMPLOIS;21;Avenue DE LA REPUBLIQUE;92320;CHATILLON;0147357383;contact@initiative-emploi-92.fr
EI;092;HAUTS-DE-SEINE;92370;CHAVILLE;8130Z;Société à responsabilité limitée (sans autre indication);79159233000025;SARL NATURESPACES;855;Avenue ROGER SALENGRO;92370;CHAVILLE;0155641340;nina.gicquel@naturespaces.net
AI;092;HAUTS-DE-SEINE;92230;GENNEVILLIERS;9499Z;Association déclarée ;40351183500031;INTERVALLE;56;Avenue GABRIEL PERI;92230;GENNEVILLIERS;;mirana@intervalle92.com
EI;092;HAUTS-DE-SEINE;92000;NANTERRE;7010Z;SAS, société par actions simplifiée;84523043200013;DAILYDEJ';65;Rue DES 3 FONTANOT;92000;NANTERRE;;hugo.paroux@dailydej.fr
EI;092;HAUTS-DE-SEINE;92320;CHATILLON;7830Z;Association déclarée ;34828884600028;ASSOC INITIATIVE EMPLOIS;21;Avenue DE LA REPUBLIQUE;92320;CHATILLON;0147357383;contact@initiative-emploi-92.fr
EI;092;HAUTS-DE-SEINE;92130;ISSY LES MOULINEAUX;4120A;Société à responsabilité limitée (sans autre indication);48499137700041;SARL BATIMENT QUALITE SERVICE;3;Allée DE L UNIVERSITE;92130;ISSY LES MOULINEAUX;0953441228;info@qualiteservice.fr
ETTI;092;HAUTS-DE-SEINE;92500;RUEIL MALMAISON;8899B;Association déclarée ;82527198400015;STABILIS;8;Boulevard EDMOND ROSTAND;92500;RUEIL MALMAISON;;stabilis.etti@gmail.com
ACI;092;HAUTS-DE-SEINE;92390;VILLENEUVE LA GARENNE;8121Z;Association déclarée ;43249772500031;LEPOLES;11;Allée SAINT EXUPERY;92390;VILLENEUVE LA GARENNE;0147928867;denise.ody@lepoles.org
EI;092;HAUTS-DE-SEINE;92230;GENNEVILLIERS;7729Z;Société à responsabilité limitée (sans autre indication);49048228800019;SARL CANA EVENT;9;Rue DE LA SABLIERE;92230;GENNEVILLIERS;0141112525;sylvie.roussel@latabledecana.com
EI;092;HAUTS-DE-SEINE;92390;VILLENEUVE LA GARENNE;8121Z;Association déclarée ;43249772500031;LEPOLES;11;Allée SAINT EXUPERY;92390;VILLENEUVE LA GARENNE;0147928867;denise.ody@lepoles.org
EI;092;HAUTS-DE-SEINE;92230;GENNEVILLIERS;8129B;SAS, société par actions simplifiée;38831334800046;SA DIALOGUES PARTENAIRES SERVICES DPS;86;Rue PAUL VAILLANT COUTURIER;92230;GENNEVILLIERS;0141324444;mody.coulibaly@dps92.com
ACI;092;HAUTS-DE-SEINE;92000;NANTERRE;8899B;Association déclarée ;52111703600025;REGIE DE QUARTIERS DE NANTERRE;94;Avenue PABLO PICASSO;92000;NANTERRE;0961316061;tlang@rdqnanterre.fr
AI;092;HAUTS-DE-SEINE;92160;ANTONY;7830Z;Association intermédiaire ;40069031900035;ASSOC ANTRAIDE;1;Place AUGUSTE MOUNIE;92160;ANTONY;0146663233;antraide.assoc@orange.fr
ACI;092;HAUTS-DE-SEINE;93300;AUBERVILLIERS;8810C;Association déclarée ;43444766000185;INSTITUT D'EDUCATION ET DES PRATIQUES CITOYENNES;59;Rue DE LA COMMUNE DE PARIS;93300;AUBERVILLIERS;0671038671;iepc.concorde@orange.fr
EI;092;HAUTS-DE-SEINE;92000;NANTERRE;8010Z;Association déclarée ;75354501100029;RHIZOME;13;Place DU DOCTEUR PIERRE;92000;NANTERRE;;m.robelot@essor92.fr
ACI;092;HAUTS-DE-SEINE;92340;BOURG LA REINE;9312Z;Association déclarée ;42134760000023;COMITE DEPARTEMENTAL VOLLEY BALL;15;Avenue DE MONTROUGE;92340;BOURG LA REINE;0146550502;g.balland@volley92.asso.fr
EI;092;HAUTS-DE-SEINE;92210;ST CLOUD;8810C;Société à responsabilité limitée (sans autre indication);82408067500013;SARL METAL QUALITE SERVICE;1;Rue DE BEARN;92210;ST CLOUD;0953441228;insertion@qualiteservice.fr
ETTI;092;HAUTS-DE-SEINE;92240;MALAKOFF;7820Z;Société à responsabilité limitée (sans autre indication);51926055800050;SBC INSERTION 92;6;Avenue DU MAL LECLERC;92240;MALAKOFF;0671959004;jpottier@sbc-insertion.fr
AI;092;HAUTS-DE-SEINE;92200;NEUILLY SUR SEINE;8899B;Association déclarée ;35051448500068;ASSOC ARDEUR;19;Rue BAILLY;92200;NEUILLY SUR SEINE;0147479510;sophie@ardeur.org
EI;092;HAUTS-DE-SEINE;59810;LESQUIN;9529Z;Société à responsabilité limitée (sans autre indication);43823883400032;ENTREPRISE SOCIALE DINAMIC;2;Boulevard THOMSON;59810;LESQUIN;;emmanuel.ihigo@groupevitaminet.com
AI;092;HAUTS-DE-SEINE;92210;ST CLOUD;7010Z;Association déclarée ;39060021100051;ACTIVE-FARAIDE;18;Rue DES ECOLES;92210;ST CLOUD;;jean-christophe.pilte@active-faraide.fr
EI;092;HAUTS-DE-SEINE;92220;BAGNEUX;8899B;Association déclarée ;48495069600035;ASSOC REGIE QUARTIER BAGNEUX;6; SEN DES BRUGNAUTS;92220;BAGNEUX;0146648433;direction@rqbagneux.fr
EI;092;HAUTS-DE-SEINE;92230;GENNEVILLIERS;8899B;Association déclarée ;40177969900032;ASSOC REGIE QUARTIER DU LUTH;28;Avenue LENINE;92230;GENNEVILLIERS;0141478989;regie-luth@wanadoo.fr
ACI;092;HAUTS-DE-SEINE;93450;L ILE ST DENIS;9499Z;Association déclarée ;40116107000032;ASSOC HALAGE;6;Rue ARNOLD GERAUX;93450;L ILE ST DENIS;0148130431;assetou.siby@halage.fr
ACI;092;HAUTS-DE-SEINE;92000;NANTERRE;8790B;Association déclarée ;78503588200022;ASSOC AEPBN EMMAUS;124;Avenue PABLO PICASSO;92000;NANTERRE;0147781207;sabine.emmaus92@gmail.com
AI;092;HAUTS-DE-SEINE;92700;COLOMBES;8899B;Association intermédiaire ;34877448000027;ASSOC ASEC;2;Boulevard DES OISEAUX;92700;COLOMBES;0147817228;eboco-asec@orange.fr
EI;092;HAUTS-DE-SEINE;92000;NANTERRE;8299Z;SAS, société par actions simplifiée;84115565800021;LIVA;83;Rue HENRI BARBUSSE;92000;NANTERRE;;myriam.charabie@ares-association.fr
EI;093;SEINE-SAINT-DENIS;93150;LE BLANC MESNIL;8899B;Association déclarée ;43461860900029;REGIE DE QUARTIERS NORD BLANC MESNIL;11;Allée PIERRE DE MONTEREAU;93150;LE BLANC MESNIL;0148678343;timotheehemmer.rqbm@orange.fr
EI;093;SEINE-SAINT-DENIS;93300;AUBERVILLIERS;8899B;Association déclarée ;43765898200032;ASSOC REGIE QUARTIER MALADRERIE;31;Rue LOPEZ ET J MARTIN;93300;AUBERVILLIERS;0148116421;direction@rq-aubervilliers.paris
EI;093;SEINE-SAINT-DENIS;93170;BAGNOLET;8899B;Association déclarée ;47994581800033;REGIE QUATRE VINGT TREIZE;49;Avenue DE STALINGRAD;93170;BAGNOLET;;regie2romainville@orange.fr
AI;093;SEINE-SAINT-DENIS;93390;CLICHY SOUS BOIS;7830Z;Association intermédiaire ;38025324500050;ASSOC ENERGIE;225;Allée DE MONTFERMEIL;93390;CLICHY SOUS BOIS;0143515161;dir.association.energie@gmail.com
ACI;093;SEINE-SAINT-DENIS;93100;MONTREUIL;9499Z;Association déclarée ;41920613100031;RICOCHET;31;Rue DE VINCENNES;93100;MONTREUIL;0148693670;lericochet@club-internet.fr
ACI;093;SEINE-SAINT-DENIS;93600;AULNAY SOUS BOIS;9499Z;Association déclarée ;52804131200059;ASSOCIATION 2 MAINS;1;Rue EDOUARD BRANLY;93600;AULNAY SOUS BOIS;0750845641;b.ansieau@2mains-asso.fr
EI;093;SEINE-SAINT-DENIS;93330;NEUILLY SUR MARNE;5610A;Association déclarée ;38851823500022;ASSOC INSERTION DEFI ECONOMIQUE;;Chemin DE L ECLUSE;93330;NEUILLY SUR MARNE;0143088964;contact.martinpecheur@gmail.com
EI;093;SEINE-SAINT-DENIS;93500;PANTIN;5610A;Autre SA coopérative à conseil d'administration ;39382722500011;ASSOC RELAIS RESTAURATION;61;Rue VICTOR HUGO;93500;PANTIN;0148913197;kh_belka@yahoo.fr
EI;093;SEINE-SAINT-DENIS;93230;ROMAINVILLE;5621Z;SAS, société par actions simplifiée;80746931700018;BALUCHON A TABLE CITOYENS;37;Rue MADELEINE ODRU;93230;ROMAINVILLE;0148461558;sara.demesse@baluchon.fr
ACI;093;SEINE-SAINT-DENIS;93500;PANTIN;8121Z;Association déclarée ;43249772500049;LEPOLES;142;Avenue JEAN JAURES;93500;PANTIN;0677321583;denise.ody@lepoles.org
EI;093;SEINE-SAINT-DENIS;93000;BOBIGNY;3832Z;SA coopérative ouvrière de production (SCOP) à conseil d'administration;33368412400840;EBS LE RELAIS NORD PAS DE CALAIS;4;Rue ALBERT EINSTEIN;93000;BOBIGNY;0141710439;mdegorre@lerelais.org
EI;093;SEINE-SAINT-DENIS;93100;MONTREUIL;5510Z;SAS, société par actions simplifiée;80746931700026;BALUCHON - A TABLE CITOYENS;31;Boulevard THEOPHILE SUEUR;93100;MONTREUIL;0156961039;sara.demesse@baluchon.fr
EI;093;SEINE-SAINT-DENIS;93380;PIERREFITTE SUR SEINE;9499Z;Association déclarée ;51353118600023;RAPID PIERREFITTE SUR SEINE;14;Rue DE VERDUN;93380;PIERREFITTE SUR SEINE;0973187898;direction.rapid@gmail.com
ACI;093;SEINE-SAINT-DENIS;92390;VILLENEUVE LA GARENNE;8121Z;Association déclarée ;43249772500031;LEPOLES;11;Allée SAINT EXUPERY;92390;VILLENEUVE LA GARENNE;0147928867;denise.ody@lepoles.org
ACI;093;SEINE-SAINT-DENIS;93150;LE BLANC MESNIL;8899B;Association déclarée ;43461860900029;REGIE DE QUARTIERS NORD BLANC MESNIL;11;Allée PIERRE DE MONTEREAU;93150;LE BLANC MESNIL;0148678343;timotheehemmer.rqbm@orange.fr
ACI;093;SEINE-SAINT-DENIS;93290;TREMBLAY EN FRANCE;8899B;Association déclarée ;39281437200034;REGIE DE QUARTIER TREMBLAY;54;Avenue DU PARC;93290;TREMBLAY EN FRANCE;0156480010;rqtf.mcarlier@orange.fr
EI;093;SEINE-SAINT-DENIS;93100;MONTREUIL;8899B;Association déclarée ;44104460900044;ASSOC REGIE QUARTIER MONTREUIL;16;Rue DES GRANDS PECHERS;93100;MONTREUIL;0182308780;direction.rqmontreuil@gmail.com
ACI;093;SEINE-SAINT-DENIS;93450;L ILE ST DENIS;9499Z;Association déclarée ;53466413100024;MODE ESTIME;6;Rue ARNOLD GERAUX;93450;L ILE ST DENIS;0972450243;m.saudin@modeestime.fr
ACI;093;SEINE-SAINT-DENIS;93100;MONTREUIL;9499Z;Association déclarée ;79798856500025;RESTAURANT ASSOCIATIF DU NOUVEAU CENTENAIRE;45;Avenue PASTEUR;93100;MONTREUIL;0668804385;nouveaucentenaire@gmail.com
ETTI;093;SEINE-SAINT-DENIS;93140;BONDY;7820Z;Société à responsabilité limitée (sans autre indication);41814790600048;SELF INTERIM;13;Place ALBERT THOMAS;93140;BONDY;0148508406;self-interim@wanadoo.fr
EI;093;SEINE-SAINT-DENIS;93200;ST DENIS;8899B;Autre SA coopérative à conseil d'administration ;82464380300011;APIJ BAT COOPERATIVE;5;Place YOURI GAGARINE;93200;ST DENIS;0148297370;secretariat@apijbat.com
ACI;093;SEINE-SAINT-DENIS;93450;L ILE ST DENIS;9499Z;Association déclarée ;40116107000032;ASSOC HALAGE;6;Rue ARNOLD GERAUX;93450;L ILE ST DENIS;0148130431;assetou.siby@halage.fr
ACI;093;SEINE-SAINT-DENIS;93270;SEVRAN;5610A;Association déclarée ;77568497001317;ASSOC AURORE RESTAURANT INSERTION;42;Rue AUGUSTIN MOREAU;93270;SEVRAN;015526950;o.febvre@aurore.asso.fr
EI;093;SEINE-SAINT-DENIS;93100;MONTREUIL;5621Z;SARL unipersonnelle ;41307750400087;CREATEUR D'INSTANTS;216;Rue DE ROSNY;93100;MONTREUIL;0141721281;yamna.beaufort@groupe-sos.org
EI;093;SEINE-SAINT-DENIS;93130;NOISY LE SEC;6312Z;SA à directoire (s.a.i.);82148900200021;LABEL EMMAUS;74;Rue VAILLANT COUTURIER;93130;NOISY LE SEC;;msarda@label-emmaus.co
ACI;093;SEINE-SAINT-DENIS;91000;EVRY COURCOURONNES;8899B;Association déclarée ;44066204700016;ETUDES ET CHANTIERS IDF;10;Place JULES VALLES;91000;EVRY COURCOURONNES;0160781912;paie@etudesetchantiers.org
AI;093;SEINE-SAINT-DENIS;93100;MONTREUIL;7830Z;Association déclarée ;50499856800027;AI LADOMIFA;31;Rue GASTON LAURIAU;93100;MONTREUIL;0143628424;comptabilite.ladomifa@gmail.com
ACI;093;SEINE-SAINT-DENIS;93230;ROMAINVILLE;8899B;Association déclarée ;83092811500013;ASSOC RE BELLE;37;Rue MADELEINE ODRU;93230;ROMAINVILLE;0699942235;charlotte@confiturerebelle.fr
EI;093;SEINE-SAINT-DENIS;93270;SEVRAN;8121Z;Société à responsabilité limitée (sans autre indication);53756233200032;SARL ECLEEPSE;3;Allée CHAMPLAIN;93270;SEVRAN;0695314200;contact@ecleepse.fr
